,DATE,personal income,MSA,State,1_Year_change
1791,2013-01-01,47913,Midland,MI,-0.019783142389525388
1792,2014-01-01,43530,Midland,MI,-0.09147830442677353
1793,2015-01-01,43307,Midland,MI,-0.0051229037445439385
1794,2016-01-01,49733,Midland,MI,0.1483824785831389
1795,2017-01-01,60512,Midland,MI,0.21673737759636455
1796,2018-01-01,56070,Midland,MI,-0.07340692755155998
1797,2019-01-01,57716,Midland,MI,0.02935616194043167
1798,2008-01-01,30304,Merced,CA,
1799,2009-01-01,30333,Merced,CA,0.000956969376979977
1800,2010-01-01,30935,Merced,CA,0.0198463719381532
1801,2011-01-01,32294,Merced,CA,0.04393082269274285
1802,2012-01-01,32394,Merced,CA,0.003096550442806656
1803,2013-01-01,33333,Merced,CA,0.0289868494165586
1804,2014-01-01,36469,Merced,CA,0.0940809408094081
1805,2015-01-01,38084,Merced,CA,0.04428418656941502
1806,2016-01-01,38209,Merced,CA,0.0032822182543850165
1807,2017-01-01,38285,Merced,CA,0.001989060169070189
1808,2018-01-01,37986,Merced,CA,-0.0078098471986417515
1809,2019-01-01,39030,Merced,CA,0.02748380982467236
1810,2008-01-01,26158,McAllen-Edinburg-Mission,TX,
1811,2009-01-01,26965,McAllen-Edinburg-Mission,TX,0.030850982491016143
1812,2010-01-01,27412,McAllen-Edinburg-Mission,TX,0.016577044316706813
1813,2011-01-01,27553,McAllen-Edinburg-Mission,TX,0.005143732671822665
1814,2012-01-01,27384,McAllen-Edinburg-Mission,TX,-0.006133633361158464
1815,2013-01-01,27533,McAllen-Edinburg-Mission,TX,0.00544113350861819
1816,2014-01-01,27939,McAllen-Edinburg-Mission,TX,0.014745941234155291
1817,2015-01-01,28714,McAllen-Edinburg-Mission,TX,0.02773900282758857
1818,2016-01-01,29135,McAllen-Edinburg-Mission,TX,0.014661837431218185
1819,2017-01-01,29511,McAllen-Edinburg-Mission,TX,0.012905440192208628
1820,2018-01-01,30208,McAllen-Edinburg-Mission,TX,0.02361831181593299
1821,2019-01-01,30619,McAllen-Edinburg-Mission,TX,0.013605667372881271
1822,2008-01-01,48038,Madison,WI,
1823,2009-01-01,46631,Madison,WI,-0.029289312627503224
1824,2010-01-01,46866,Madison,WI,0.005039565953979031
1825,2011-01-01,48553,Madison,WI,0.03599624461229899
1826,2012-01-01,49432,Madison,WI,0.01810392766667346
1827,2013-01-01,49729,Madison,WI,0.0060082537627448316
1828,2014-01-01,50830,Madison,WI,0.022139998793460517
1829,2015-01-01,53849,Madison,WI,0.059394058626795136
1830,2016-01-01,54697,Madison,WI,0.015747739048078913
1831,2017-01-01,55774,Madison,WI,0.01969029380039133
1832,2018-01-01,57617,Madison,WI,0.03304407071395277
1833,2019-01-01,59161,Madison,WI,0.026797646527934482
1834,2008-01-01,38649,Lynchburg,VA,
1835,2009-01-01,38133,Lynchburg,VA,-0.013350927578980043
1836,2010-01-01,38319,Lynchburg,VA,0.004877665014554333
1837,2011-01-01,38768,Lynchburg,VA,0.01171742477622062
1838,2012-01-01,39371,Lynchburg,VA,0.0155540652084194
1839,2013-01-01,38506,Lynchburg,VA,-0.02197048589063011
1840,2014-01-01,39507,Lynchburg,VA,0.025995948683322112
1841,2015-01-01,40196,Lynchburg,VA,0.017439947351102436
1842,2016-01-01,40441,Lynchburg,VA,0.0060951338441634926
1843,2017-01-01,41313,Lynchburg,VA,0.021562275908113104
1844,2018-01-01,42200,Lynchburg,VA,0.021470239391959026
1845,2019-01-01,41994,Lynchburg,VA,-0.00488151658767777
1846,2008-01-01,44185,Lincoln,NE,
1847,2009-01-01,43182,Lincoln,NE,-0.02270001131605748
1848,2010-01-01,43517,Lincoln,NE,0.0077578620721596705
1849,2011-01-01,44505,Lincoln,NE,0.02270377094009235
1850,2012-01-01,45749,Lincoln,NE,0.02795191551511067
1851,2013-01-01,44883,Lincoln,NE,-0.018929375505475576
1852,2014-01-01,45832,Lincoln,NE,0.02114386293251336
1853,2015-01-01,48064,Lincoln,NE,0.04869959853377548
1854,2016-01-01,48342,Lincoln,NE,0.005783954727030638
1855,2017-01-01,49577,Lincoln,NE,0.025547143270861827
1856,2018-01-01,50776,Lincoln,NE,0.024184601730641297
1857,2019-01-01,51384,Lincoln,NE,0.011974161020954721
1858,2008-01-01,37692,Lewiston-Auburn,ME,
1859,2009-01-01,37655,Lewiston-Auburn,ME,-0.000981640666454453
1860,2010-01-01,37583,Lewiston-Auburn,ME,-0.0019120966671092308
1861,2011-01-01,37903,Lewiston-Auburn,ME,0.00851448793337406
1862,2012-01-01,37760,Lewiston-Auburn,ME,-0.0037727884336332673
1863,2013-01-01,36753,Lewiston-Auburn,ME,-0.02666843220338988
1864,2014-01-01,37140,Lewiston-Auburn,ME,0.010529752673251071
1865,2015-01-01,38902,Lewiston-Auburn,ME,0.04744211093161009
1866,2016-01-01,38983,Lewiston-Auburn,ME,0.0020821551591176934
1867,2017-01-01,39282,Lewiston-Auburn,ME,0.007670010004360961
1868,2018-01-01,40137,Lewiston-Auburn,ME,0.02176569421108909
1869,2019-01-01,41060,Lewiston-Auburn,ME,0.022996237885243083
1870,2008-01-01,31150,Laredo,TX,
1871,2009-01-01,29336,Laredo,TX,-0.05823434991974319
1872,2010-01-01,30604,Laredo,TX,0.04322334333242428
1873,2011-01-01,31875,Laredo,TX,0.04153051888642012
1874,2012-01-01,32111,Laredo,TX,0.0074039215686274576
1875,2013-01-01,31747,Laredo,TX,-0.011335679362212359
1876,2014-01-01,32274,Laredo,TX,0.016599993700192158
1877,2015-01-01,32326,Laredo,TX,0.0016112040651918846
1878,2016-01-01,32170,Laredo,TX,-0.00482583678772508
1879,2017-01-01,33001,Laredo,TX,0.025831520049735882
1880,2018-01-01,33848,Laredo,TX,0.025665888912457246
1881,2019-01-01,34646,Laredo,TX,0.023575986764358348
1882,2008-01-01,33970,Fresno,CA,
1883,2009-01-01,33326,Fresno,CA,-0.018957904032970263
1884,2010-01-01,33949,Fresno,CA,0.01869411270479504
1885,2011-01-01,34720,Fresno,CA,0.02271053639282461
1886,2012-01-01,35106,Fresno,CA,0.011117511520737366
1887,2013-01-01,35938,Fresno,CA,0.023699652481057317
1888,2014-01-01,38166,Fresno,CA,0.06199565919082861
1889,2015-01-01,40652,Fresno,CA,0.06513650893465384
1890,2016-01-01,41142,Fresno,CA,0.01205352750172195
1891,2017-01-01,41051,Fresno,CA,-0.0022118516357979567
1892,2018-01-01,41659,Fresno,CA,0.014810845046405731
1893,2019-01-01,42858,Fresno,CA,0.028781295758419482
1894,2008-01-01,54533,Tulsa,OK,
1895,2009-01-01,46742,Tulsa,OK,-0.1428676214402288
1896,2010-01-01,47649,Tulsa,OK,0.019404390056052327
1897,2011-01-01,51732,Tulsa,OK,0.08568910155512177
1898,2012-01-01,56198,Tulsa,OK,0.08632954457589115
1899,2013-01-01,60689,Tulsa,OK,0.07991387593864553
1900,2014-01-01,63734,Tulsa,OK,0.05017383710392331
1901,2015-01-01,58115,Tulsa,OK,-0.08816330373113257
1902,2016-01-01,51430,Tulsa,OK,-0.1150305428890992
1903,2017-01-01,54645,Tulsa,OK,0.06251215244020991
1904,2018-01-01,57540,Tulsa,OK,0.052978314575899084
1905,2019-01-01,58593,Tulsa,OK,0.01830031282586031
1906,2008-01-01,30149,Yuma,AZ,
1907,2009-01-01,29757,Yuma,AZ,-0.013002089621546364
1908,2010-01-01,30354,Yuma,AZ,0.02006250630103845
1909,2011-01-01,30122,Yuma,AZ,-0.0076431442314027764
1910,2012-01-01,29652,Yuma,AZ,-0.015603213598034625
1911,2013-01-01,30653,Yuma,AZ,0.03375826251180358
1912,2014-01-01,30836,Yuma,AZ,0.005970051870942461
1913,2015-01-01,33175,Yuma,AZ,0.07585289920871707
1914,2016-01-01,34877,Yuma,AZ,0.051303692539562906
1915,2017-01-01,36335,Yuma,AZ,0.04180405424778511
1916,2018-01-01,36939,Yuma,AZ,0.016623090683913544
1917,2019-01-01,38232,Yuma,AZ,0.035003654673921865
1918,2008-01-01,43824,Ames,IA,
1919,2009-01-01,40957,Ames,IA,-0.06542077400511137
1920,2010-01-01,39938,Ames,IA,-0.024879751934956174
1921,2011-01-01,41544,Ames,IA,0.04021232911012063
1922,2012-01-01,45218,Ames,IA,0.08843635663393035
1923,2013-01-01,42387,Ames,IA,-0.06260781104869739
1924,2014-01-01,42401,Ames,IA,0.00033028994738959483
1925,2015-01-01,43091,Ames,IA,0.016273201103747637
1926,2016-01-01,43249,Ames,IA,0.0036666589310994095
1927,2017-01-01,42710,Ames,IA,-0.01246271590094572
1928,2018-01-01,44321,Ames,IA,0.03771950362912668
1929,2019-01-01,44985,Ames,IA,0.014981611425735062
1930,2008-01-01,39639,Altoona,PA,
1931,2009-01-01,40246,Altoona,PA,0.015313201644844732
1932,2010-01-01,40799,Altoona,PA,0.013740495949908116
1933,2011-01-01,41661,Altoona,PA,0.021127968822765242
1934,2012-01-01,41674,Altoona,PA,0.0003120424377716091
1935,2013-01-01,41760,Altoona,PA,0.002063636799923163
1936,2014-01-01,42973,Altoona,PA,0.029046934865900376
1937,2015-01-01,45318,Altoona,PA,0.05456914806971813
1938,2016-01-01,45983,Altoona,PA,0.014674080939141243
1939,2017-01-01,46968,Altoona,PA,0.0214209599199704
1940,2018-01-01,48203,Altoona,PA,0.02629449838187692
1941,2019-01-01,49231,Altoona,PA,0.021326473456009017
1942,2008-01-01,32481,Bakersfield,CA,
1943,2009-01-01,31529,Bakersfield,CA,-0.029309442443274488
1944,2010-01-01,33207,Bakersfield,CA,0.05322084430207119
1945,2011-01-01,34118,Bakersfield,CA,0.027433974764356828
1946,2012-01-01,35388,Bakersfield,CA,0.03722375285772905
1947,2013-01-01,35616,Bakersfield,CA,0.00644286198711419
1948,2014-01-01,37496,Bakersfield,CA,0.05278526504941605
1949,2015-01-01,38270,Bakersfield,CA,0.020642201834862428
1950,2016-01-01,37660,Bakersfield,CA,-0.01593937810295265
1951,2017-01-01,37482,Bakersfield,CA,-0.004726500265533673
1952,2018-01-01,38176,Bakersfield,CA,0.01851555413265027
1953,2019-01-01,39604,Bakersfield,CA,0.037405699916177586
1954,2008-01-01,43767,Staunton-Waynesboro,VA,
1955,2009-01-01,43178,Staunton-Waynesboro,VA,-0.013457627893161515
1956,2010-01-01,43419,Staunton-Waynesboro,VA,0.005581546157765516
1957,2011-01-01,43372,Staunton-Waynesboro,VA,-0.0010824754139893145
1958,2012-01-01,42938,Staunton-Waynesboro,VA,-0.010006455777921251
1959,2013-01-01,42253,Staunton-Waynesboro,VA,-0.015953234896827984
1960,2014-01-01,43492,Staunton-Waynesboro,VA,0.029323361654793656
1961,2015-01-01,45387,Staunton-Waynesboro,VA,0.04357123149084896
1962,2016-01-01,46925,Staunton-Waynesboro,VA,0.03388635512371385
1963,2017-01-01,47642,Staunton-Waynesboro,VA,0.015279701651571553
1964,2018-01-01,47885,Staunton-Waynesboro,VA,0.005100541538978209
1965,2019-01-01,47545,Staunton-Waynesboro,VA,-0.007100344575545536
1966,2008-01-01,38330,Missoula,MT,
1967,2009-01-01,39222,Missoula,MT,0.02327158883381153
1968,2010-01-01,37390,Missoula,MT,-0.046708479934730485
1969,2011-01-01,39058,Missoula,MT,0.044610858518320466
1970,2012-01-01,40698,Missoula,MT,0.04198883711403556
1971,2013-01-01,39467,Missoula,MT,-0.030247186593935767
1972,2014-01-01,41250,Missoula,MT,0.04517698330250597
1973,2015-01-01,45463,Missoula,MT,0.1021333333333334
1974,2016-01-01,45547,Missoula,MT,0.001847656335921544
1975,2017-01-01,48241,Missoula,MT,0.0591476935912354
1976,2018-01-01,49005,Missoula,MT,0.01583715097116567
1977,2019-01-01,49205,Missoula,MT,0.004081216202428406
1978,2008-01-01,36632,Mansfield,OH,
1979,2009-01-01,35874,Mansfield,OH,-0.020692290893208117
1980,2010-01-01,35958,Mansfield,OH,0.00234152868372628
1981,2011-01-01,37483,Mansfield,OH,0.0424105901329328
1982,2012-01-01,37364,Mansfield,OH,-0.0031747725635621338
1983,2013-01-01,38030,Mansfield,OH,0.0178246440423937
1984,2014-01-01,39781,Mansfield,OH,0.04604259794898757
1985,2015-01-01,41616,Mansfield,OH,0.046127548327090866
1986,2016-01-01,41215,Mansfield,OH,-0.009635717031910795
1987,2017-01-01,42298,Mansfield,OH,0.02627684095596261
1988,2018-01-01,43411,Mansfield,OH,0.02631330086528916
1989,2019-01-01,44454,Mansfield,OH,0.02402616848264261
1990,2008-01-01,43947,Louisville/Jefferson County,KY-IN,
1991,2009-01-01,42600,Louisville/Jefferson County,KY-IN,-0.03065055635196945
1992,2010-01-01,43673,Louisville/Jefferson County,KY-IN,0.025187793427229987
1993,2011-01-01,44712,Louisville/Jefferson County,KY-IN,0.0237904426075608
1994,2012-01-01,46479,Louisville/Jefferson County,KY-IN,0.039519592055824
1995,2013-01-01,44999,Louisville/Jefferson County,KY-IN,-0.031842337399685894
1996,2014-01-01,46371,Louisville/Jefferson County,KY-IN,0.030489566434809712
1997,2015-01-01,48588,Louisville/Jefferson County,KY-IN,0.047810053697354034
1998,2016-01-01,49888,Louisville/Jefferson County,KY-IN,0.026755577508849937
1999,2017-01-01,51078,Louisville/Jefferson County,KY-IN,0.02385343168697873
2000,2018-01-01,52508,Louisville/Jefferson County,KY-IN,0.027996397666314232
2001,2019-01-01,53433,Louisville/Jefferson County,KY-IN,0.01761636322084259
2002,2008-01-01,37095,Longview,WA,
2003,2009-01-01,37276,Longview,WA,0.004879363795659897
2004,2010-01-01,39010,Longview,WA,0.04651786672389746
2005,2011-01-01,38923,Longview,WA,-0.002230197385285848
2006,2012-01-01,40676,Longview,WA,0.045037638414305185
2007,2013-01-01,40683,Longview,WA,0.0001720916510965509
2008,2014-01-01,41340,Longview,WA,0.016149251530123143
2009,2015-01-01,42327,Longview,WA,0.023875181422351236
2010,2016-01-01,41981,Longview,WA,-0.008174451295863139
2011,2017-01-01,42423,Longview,WA,0.010528572449441498
2012,2018-01-01,43646,Longview,WA,0.028828701411969918
2013,2019-01-01,44297,Longview,WA,0.014915456170095709
2014,2008-01-01,43231,Lexington-Fayette,KY,
2015,2009-01-01,41349,Lexington-Fayette,KY,-0.04353357544354741
2016,2010-01-01,42106,Lexington-Fayette,KY,0.01830757696679486
2017,2011-01-01,42994,Lexington-Fayette,KY,0.02108963093145877
2018,2012-01-01,43764,Lexington-Fayette,KY,0.01790947574080115
2019,2013-01-01,44068,Lexington-Fayette,KY,0.00694634859702048
2020,2014-01-01,45296,Lexington-Fayette,KY,0.02786602523372972
2021,2015-01-01,47288,Lexington-Fayette,KY,0.04397739314729776
2022,2016-01-01,48175,Lexington-Fayette,KY,0.01875740145491456
2023,2017-01-01,49129,Lexington-Fayette,KY,0.01980280228334208
2024,2018-01-01,49781,Lexington-Fayette,KY,0.013271184025728244
2025,2019-01-01,50297,Lexington-Fayette,KY,0.010365400453988372
2026,2008-01-01,37524,Lawrence,KS,
2027,2009-01-01,37675,Lawrence,KS,0.004024091248267858
2028,2010-01-01,37220,Lawrence,KS,-0.01207697412076969
2029,2011-01-01,37389,Lawrence,KS,0.004540569586243937
2030,2012-01-01,37966,Lawrence,KS,0.015432346412046272
2031,2013-01-01,38066,Lawrence,KS,0.002633935626613182
2032,2014-01-01,39216,Lawrence,KS,0.030210686702043743
2033,2015-01-01,41794,Lawrence,KS,0.06573847409220734
2034,2016-01-01,42223,Lawrence,KS,0.010264631286787562
2035,2017-01-01,43760,Lawrence,KS,0.03640196101650761
2036,2018-01-01,44634,Lawrence,KS,0.01997257769652649
2037,2019-01-01,45530,Lawrence,KS,0.020074382757539144
2038,2008-01-01,35859,Lansing-East Lansing,MI,
2039,2009-01-01,35199,Lansing-East Lansing,MI,-0.018405421233163244
2040,2010-01-01,36504,Lansing-East Lansing,MI,0.03707491690104825
2041,2011-01-01,36721,Lansing-East Lansing,MI,0.005944554021477089
2042,2012-01-01,36678,Lansing-East Lansing,MI,-0.0011709920753791847
2043,2013-01-01,36613,Lansing-East Lansing,MI,-0.001772179508152005
2044,2014-01-01,37669,Lansing-East Lansing,MI,0.0288422145139704
2045,2015-01-01,39834,Lansing-East Lansing,MI,0.057474315750351675
2046,2016-01-01,40859,Lansing-East Lansing,MI,0.025731786915700102
2047,2017-01-01,41405,Lansing-East Lansing,MI,0.013363028953229385
2048,2018-01-01,42184,Lansing-East Lansing,MI,0.018814152880086917
2049,2019-01-01,43176,Lansing-East Lansing,MI,0.02351602503318784
2050,2008-01-01,36946,Williamsport,PA,
2051,2009-01-01,37857,Williamsport,PA,0.024657608401450704
2052,2010-01-01,39397,Williamsport,PA,0.04067939879018412
2053,2011-01-01,41719,Williamsport,PA,0.058938497855166576
2054,2012-01-01,41085,Williamsport,PA,-0.015196912677676866
2055,2013-01-01,40429,Williamsport,PA,-0.0159668978946087
2056,2014-01-01,41302,Williamsport,PA,0.0215934106705582
2057,2015-01-01,42083,Williamsport,PA,0.01890949590818836
2058,2016-01-01,41842,Williamsport,PA,-0.005726778033885438
2059,2017-01-01,43161,Williamsport,PA,0.031523349744276175
2060,2018-01-01,44296,Williamsport,PA,0.026296888394615525
2061,2019-01-01,44871,Williamsport,PA,0.012980856059237931
2062,2008-01-01,48971,Wichita,KS,
2063,2009-01-01,45927,Wichita,KS,-0.06215923709950787
2064,2010-01-01,44739,Wichita,KS,-0.02586713697824805
2065,2011-01-01,48571,Wichita,KS,0.08565233912246595
2066,2012-01-01,50398,Wichita,KS,0.03761503777974506
2067,2013-01-01,50421,Wichita,KS,0.0004563673161632753
2068,2014-01-01,52516,Wichita,KS,0.041550147755895266
2069,2015-01-01,51376,Wichita,KS,-0.02170767004341534
2070,2016-01-01,50292,Wichita,KS,-0.021099345998131458
2071,2017-01-01,52057,Wichita,KS,0.035095044937564664
2072,2018-01-01,53092,Wichita,KS,0.0198820523656762
2073,2019-01-01,54460,Wichita,KS,0.025766593837112998
2074,2008-01-01,42403,Wausau,WI,
2075,2009-01-01,42690,Wausau,WI,0.00676838902907817
2076,2010-01-01,41953,Wausau,WI,-0.017263996252049663
2077,2011-01-01,43168,Wausau,WI,0.028960980144447257
2078,2012-01-01,44399,Wausau,WI,0.028516493699036305
2079,2013-01-01,44323,Wausau,WI,-0.0017117502646456506
2080,2014-01-01,46142,Wausau,WI,0.041039640818536734
2081,2015-01-01,48332,Wausau,WI,0.04746218196003649
2082,2016-01-01,49678,Wausau,WI,0.02784904411156175
2083,2017-01-01,50348,Wausau,WI,0.01348685534844396
2084,2018-01-01,52052,Wausau,WI,0.03384444267895437
2085,2019-01-01,53395,Wausau,WI,0.025801121954968087
2086,2008-01-01,35112,Waco,TX,
2087,2009-01-01,35118,Waco,TX,0.00017088174982915483
2088,2010-01-01,36191,Waco,TX,0.03055413178427013
2089,2011-01-01,36486,Waco,TX,0.008151197811610666
2090,2012-01-01,36969,Waco,TX,0.013237954283834785
2091,2013-01-01,37051,Waco,TX,0.0022180746030457947
2092,2014-01-01,38018,Waco,TX,0.02609916061644757
2093,2015-01-01,39653,Waco,TX,0.04300594455258033
2094,2016-01-01,40479,Waco,TX,0.02083070637782769
2095,2017-01-01,41690,Waco,TX,0.029916746955211293
2096,2018-01-01,42886,Waco,TX,0.028687934756536308
2097,2019-01-01,43137,Waco,TX,0.0058527258312737205
2098,2008-01-01,32738,Visalia-Porterville,CA,
2099,2009-01-01,31317,Visalia-Porterville,CA,-0.043405217178813627
2100,2010-01-01,33285,Visalia-Porterville,CA,0.06284126832072046
2101,2011-01-01,34285,Visalia-Porterville,CA,0.030043563166591625
2102,2012-01-01,33757,Visalia-Porterville,CA,-0.015400320840017525
2103,2013-01-01,34015,Visalia-Porterville,CA,0.007642859258820467
2104,2014-01-01,37329,Visalia-Porterville,CA,0.09742760546817576
2105,2015-01-01,38352,Visalia-Porterville,CA,0.027404966647914586
2106,2016-01-01,39415,Visalia-Porterville,CA,0.02771693783896545
2107,2017-01-01,39581,Visalia-Porterville,CA,0.004211594570594945
2108,2018-01-01,39495,Visalia-Porterville,CA,-0.0021727596574113717
2109,2019-01-01,41338,Visalia-Porterville,CA,0.04666413470059494
2110,2008-01-01,44650,Victoria,TX,
2111,2009-01-01,40242,Victoria,TX,-0.09872340425531913
2112,2010-01-01,42009,Victoria,TX,0.0439093484419264
2113,2011-01-01,43733,Victoria,TX,0.0410388250136875
2114,2012-01-01,45933,Victoria,TX,0.05030526147302949
2115,2013-01-01,46215,Victoria,TX,0.006139376918555373
2116,2014-01-01,47871,Victoria,TX,0.035832521908471186
2117,2015-01-01,46366,Victoria,TX,-0.03143865806020352
2118,2016-01-01,43155,Victoria,TX,-0.06925333218306517
2119,2017-01-01,45406,Victoria,TX,0.05216081566446529
2120,2018-01-01,47254,Victoria,TX,0.04069946703078897
2121,2019-01-01,49074,Victoria,TX,0.038515257967579375
2122,2008-01-01,34182,Vallejo-Fairfield,CA,
2123,2009-01-01,34008,Vallejo-Fairfield,CA,-0.005090398455327327
2124,2010-01-01,33806,Vallejo-Fairfield,CA,-0.005939778875558743
2125,2011-01-01,34377,Vallejo-Fairfield,CA,0.016890492811926894
2126,2012-01-01,34155,Vallejo-Fairfield,CA,-0.006457806091281992
2127,2013-01-01,34889,Vallejo-Fairfield,CA,0.0214902649685258
2128,2014-01-01,35475,Vallejo-Fairfield,CA,0.01679612485310566
2129,2015-01-01,37073,Vallejo-Fairfield,CA,0.045045806906272017
2130,2016-01-01,38583,Vallejo-Fairfield,CA,0.04073045073233894
2131,2017-01-01,39148,Vallejo-Fairfield,CA,0.014643755021641612
2132,2018-01-01,39962,Vallejo-Fairfield,CA,0.020792888525595243
2133,2019-01-01,41537,Vallejo-Fairfield,CA,0.039412441819728805
2134,2008-01-01,45802,Akron,OH,
2135,2009-01-01,44921,Akron,OH,-0.019234967905331638
2136,2010-01-01,45380,Akron,OH,0.010217938158099793
2137,2011-01-01,45869,Akron,OH,0.010775672102247613
2138,2012-01-01,46499,Akron,OH,0.01373476639996518
2139,2013-01-01,46220,Akron,OH,-0.006000129035032997
2140,2014-01-01,47383,Akron,OH,0.025162267416702692
2141,2015-01-01,48543,Akron,OH,0.024481354072135586
2142,2016-01-01,48906,Akron,OH,0.007477906186267758
2143,2017-01-01,49895,Akron,OH,0.02022246759088864
2144,2018-01-01,51168,Akron,OH,0.02551357851488123
2145,2019-01-01,52131,Akron,OH,0.018820356472795563
2146,2008-01-01,41859,Dayton,OH,
2147,2009-01-01,41273,Dayton,OH,-0.013999378867149193
2148,2010-01-01,41605,Dayton,OH,0.008043999709252958
2149,2011-01-01,43007,Dayton,OH,0.03369787285182069
2150,2012-01-01,43623,Dayton,OH,0.0143232497035366
2151,2013-01-01,43795,Dayton,OH,0.003942874171881883
2152,2014-01-01,45048,Dayton,OH,0.028610571983103125
2153,2015-01-01,47047,Dayton,OH,0.04437488900728104
2154,2016-01-01,47575,Dayton,OH,0.011222819733458069
2155,2017-01-01,48769,Dayton,OH,0.025097214923804456
2156,2008-01-01,31280,Carson City,NV,
2157,2009-01-01,43453,Carson City,NV,0.3891624040920716
2158,2010-01-01,46588,Carson City,NV,0.07214691735898549
2159,2011-01-01,44875,Carson City,NV,-0.03676912509659136
2160,2012-01-01,40848,Carson City,NV,-0.08973816155988856
2161,2013-01-01,41542,Carson City,NV,0.016989815902859418
2162,2014-01-01,42880,Carson City,NV,0.032208367435366585
2163,2015-01-01,46316,Carson City,NV,0.08013059701492531
2164,2016-01-01,46425,Carson City,NV,0.00235339839364368
2165,2017-01-01,48435,Carson City,NV,0.043295638126009665
2166,2018-01-01,49148,Carson City,NV,0.01472075978115006
2167,2019-01-01,49774,Carson City,NV,0.012737039147066032
2168,2008-01-01,43674,Cape Coral-Fort Myers,FL,
2169,2009-01-01,42534,Cape Coral-Fort Myers,FL,-0.0261024866053029
2170,2010-01-01,42221,Cape Coral-Fort Myers,FL,-0.007358818827291058
2171,2011-01-01,44131,Cape Coral-Fort Myers,FL,0.045238151630704986
2172,2012-01-01,44011,Cape Coral-Fort Myers,FL,-0.002719176995762629
2173,2013-01-01,43021,Cape Coral-Fort Myers,FL,-0.02249437640589857
2174,2014-01-01,45788,Cape Coral-Fort Myers,FL,0.06431742637316651
2175,2015-01-01,47415,Cape Coral-Fort Myers,FL,0.0355333275093912
2176,2016-01-01,48348,Cape Coral-Fort Myers,FL,0.0196773173046505
2177,2017-01-01,48851,Cape Coral-Fort Myers,FL,0.01040373955489371
2178,2018-01-01,48747,Cape Coral-Fort Myers,FL,-0.0021289226423205627
2179,2019-01-01,48961,Cape Coral-Fort Myers,FL,0.0043900137444354845
2180,2008-01-01,37524,Bowling Green,KY,
2181,2009-01-01,36063,Bowling Green,KY,-0.03893508154780945
2182,2010-01-01,36821,Bowling Green,KY,0.02101877270332464
2183,2011-01-01,37485,Bowling Green,KY,0.018033187583172742
2184,2012-01-01,37547,Bowling Green,KY,0.0016539949313059132
2185,2013-01-01,36883,Bowling Green,KY,-0.017684502090712928
2186,2014-01-01,37865,Bowling Green,KY,0.02662473226147544
2187,2015-01-01,39419,Bowling Green,KY,0.04104053875610725
2188,2016-01-01,39794,Bowling Green,KY,0.009513178923869159
2189,2017-01-01,40076,Bowling Green,KY,0.007086495451575693
2190,2018-01-01,39997,Bowling Green,KY,-0.0019712546162291567
2191,2019-01-01,40254,Bowling Green,KY,0.006425481911143338
2192,2008-01-01,38653,Boise City,ID,
2193,2009-01-01,36636,Boise City,ID,-0.052182236825084716
2194,2010-01-01,36774,Boise City,ID,0.003766786767114283
2195,2011-01-01,37317,Boise City,ID,0.014765867188774706
2196,2012-01-01,38459,Boise City,ID,0.030602674384328843
2197,2013-01-01,39075,Boise City,ID,0.016017057125770284
2198,2014-01-01,40694,Boise City,ID,0.041433141394753736
2199,2015-01-01,42733,Boise City,ID,0.050105666683049055
2200,2016-01-01,43708,Boise City,ID,0.022816090609131038
2201,2017-01-01,45497,Boise City,ID,0.04093072206461068
2202,2018-01-01,46803,Boise City,ID,0.028705189353144256
2203,2019-01-01,46963,Boise City,ID,0.003418584278785497
2204,2008-01-01,41187,Beckley,WV,
2205,2009-01-01,42517,Beckley,WV,0.032291742540121904
2206,2010-01-01,42026,Beckley,WV,-0.011548321847731469
2207,2011-01-01,45397,Beckley,WV,0.08021224955979632
2208,2012-01-01,44791,Beckley,WV,-0.013348899707029129
2209,2013-01-01,42902,Beckley,WV,-0.04217365095666537
2210,2014-01-01,42453,Beckley,WV,-0.010465712554193264
2211,2015-01-01,43437,Beckley,WV,0.023178573952370884
2212,2016-01-01,42036,Beckley,WV,-0.03225360867463223
2213,2017-01-01,46066,Beckley,WV,0.09587020648967548
2214,2018-01-01,47664,Beckley,WV,0.034689358746146766
2215,2019-01-01,48579,Beckley,WV,0.019196878147029302
2216,2008-01-01,36562,Battle Creek,MI,
2217,2009-01-01,36172,Battle Creek,MI,-0.010666812537607371
2218,2010-01-01,36732,Battle Creek,MI,0.015481587968594557
2219,2011-01-01,37114,Battle Creek,MI,0.010399651530001108
2220,2012-01-01,37490,Battle Creek,MI,0.010130947890284014
2221,2013-01-01,37228,Battle Creek,MI,-0.0069885302747398894
2222,2014-01-01,37741,Battle Creek,MI,0.013779950574836164
2223,2015-01-01,40057,Battle Creek,MI,0.061365623592379626
2224,2016-01-01,40740,Battle Creek,MI,0.01705070274858334
2225,2017-01-01,41316,Battle Creek,MI,0.014138438880706872
2226,2018-01-01,41724,Battle Creek,MI,0.00987510891664245
2227,2019-01-01,42510,Battle Creek,MI,0.01883807880356625
2228,2008-01-01,40552,Spartanburg,SC,
2229,2009-01-01,37452,Spartanburg,SC,-0.07644505819688296
2230,2010-01-01,38090,Spartanburg,SC,0.017035138310370623
2231,2011-01-01,39392,Spartanburg,SC,0.03418220005250716
2232,2012-01-01,41399,Spartanburg,SC,0.05094943135662056
